,state,id,title,url,createdAt,updatedAt,closedAt,labels,number,authorAssociation,author,mergedBy,mergeCommit,deletions,additions,changedFiles,comments,org,repo
19,CLOSED,MDExOlB1bGxSZXF1ZXN0NTM0MjczNjY4,MDEV-24366 Add a S3 storage engine test case for Huawei OBS,https://github.com/MariaDB/server/pull/1711,2020-12-08T08:35:49Z,2020-12-15T05:29:47Z,2020-12-15T04:47:07Z,{'edges': [{'node': {'name': 'license-mca'}}]},1711,CONTRIBUTOR,zhaorenhai,,,16,92,3,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-12-08T08:35:53Z', 'updatedAt': '2020-12-09T08:19:50Z', 'url': 'https://github.com/MariaDB/server/pull/1711#issuecomment-740470752', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-12-09T02:26:03Z', 'updatedAt': '2020-12-09T02:26:49Z', 'url': 'https://github.com/MariaDB/server/pull/1711#issuecomment-741478248', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-12-09T06:24:00Z', 'updatedAt': '2020-12-09T06:24:00Z', 'url': 'https://github.com/MariaDB/server/pull/1711#issuecomment-741560469', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-12-09T07:19:01Z', 'updatedAt': '2020-12-09T07:19:01Z', 'url': 'https://github.com/MariaDB/server/pull/1711#issuecomment-741585202', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-12-15T04:47:07Z', 'updatedAt': '2020-12-15T04:47:07Z', 'url': 'https://github.com/MariaDB/server/pull/1711#issuecomment-745049655', 'author': {'login': 'grooverdan'}}}]}",MariaDB,server
20,CLOSED,MDExOlB1bGxSZXF1ZXN0NTMzMjU1Mjk3,Fix build on FreeBSD on powerpc64 and powerpc64le,https://github.com/MariaDB/server/pull/1710,2020-12-06T19:49:39Z,2021-01-15T07:53:51Z,2021-01-15T07:53:51Z,{'edges': []},1710,CONTRIBUTOR,pkubaj,,,1,16,2,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-12-06T19:49:55Z', 'updatedAt': '2020-12-06T19:49:55Z', 'url': 'https://github.com/MariaDB/server/pull/1710#issuecomment-739553686', 'author': {'login': 'pkubaj'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-12-06T23:50:05Z', 'updatedAt': '2020-12-06T23:50:05Z', 'url': 'https://github.com/MariaDB/server/pull/1710#issuecomment-739587386', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-12-07T03:33:44Z', 'updatedAt': '2020-12-07T03:33:44Z', 'url': 'https://github.com/MariaDB/server/pull/1710#issuecomment-739642254', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-12-07T15:11:42Z', 'updatedAt': '2020-12-07T15:11:42Z', 'url': 'https://github.com/MariaDB/server/pull/1710#issuecomment-739978776', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2021-01-10T22:51:07Z', 'updatedAt': '2021-01-10T22:51:07Z', 'url': 'https://github.com/MariaDB/server/pull/1710#issuecomment-757558125', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2021-01-10T23:40:52Z', 'updatedAt': '2021-01-10T23:40:52Z', 'url': 'https://github.com/MariaDB/server/pull/1710#issuecomment-757564535', 'author': {'login': 'pkubaj'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2021-01-15T07:53:27Z', 'updatedAt': '2021-01-15T07:53:27Z', 'url': 'https://github.com/MariaDB/server/pull/1710#issuecomment-760718004', 'author': {'login': 'grooverdan'}}}]}",MariaDB,server
21,CLOSED,MDExOlB1bGxSZXF1ZXN0NTMxMDA2ODIw,MDEV-23468: inline_mysql_socket_send: Assertion `mysql_socket.fd != -…,https://github.com/MariaDB/server/pull/1709,2020-12-02T13:11:15Z,2020-12-22T09:34:04Z,2020-12-22T09:34:04Z,{'edges': []},1709,CONTRIBUTOR,mkaruza,,,1,4,1,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-12-02T13:11:20Z', 'updatedAt': '2020-12-02T13:11:20Z', 'url': 'https://github.com/MariaDB/server/pull/1709#issuecomment-737221258', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-12-22T09:34:04Z', 'updatedAt': '2020-12-22T09:34:04Z', 'url': 'https://github.com/MariaDB/server/pull/1709#issuecomment-749446466', 'author': {'login': 'janlindstrom'}}}]}",MariaDB,server
22,CLOSED,MDExOlB1bGxSZXF1ZXN0NTMwNzM4MTY3,MDEV-24304 Make optimizer statistics recalculation/reanalysis more robust,https://github.com/MariaDB/server/pull/1708,2020-12-02T04:32:19Z,2020-12-09T15:47:00Z,2020-12-04T05:52:07Z,{'edges': []},1708,NONE,Donwulff,,,0,0,0,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-12-02T04:32:23Z', 'updatedAt': '2020-12-04T03:51:53Z', 'url': 'https://github.com/MariaDB/server/pull/1708#issuecomment-736983348', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-12-02T09:41:30Z', 'updatedAt': '2020-12-02T09:41:30Z', 'url': 'https://github.com/MariaDB/server/pull/1708#issuecomment-737113921', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-12-09T15:47:00Z', 'updatedAt': '2020-12-09T15:47:00Z', 'url': 'https://github.com/MariaDB/server/pull/1708#issuecomment-741859730', 'author': {'login': 'dr-m'}}}]}",MariaDB,server
23,CLOSED,MDExOlB1bGxSZXF1ZXN0NTI5NDQ1MTIw,MDEV-24255 MTR test galera_bf_abort fails with --ps-protocol,https://github.com/MariaDB/server/pull/1707,2020-11-30T10:21:29Z,2020-12-28T14:25:43Z,2020-12-28T14:25:42Z,{'edges': []},1707,CONTRIBUTOR,sciascid,,,13,166,9,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-11-30T10:21:35Z', 'updatedAt': '2020-11-30T10:21:35Z', 'url': 'https://github.com/MariaDB/server/pull/1707#issuecomment-735694812', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-12-28T14:25:42Z', 'updatedAt': '2020-12-28T14:25:42Z', 'url': 'https://github.com/MariaDB/server/pull/1707#issuecomment-751729259', 'author': {'login': 'janlindstrom'}}}]}",MariaDB,server
24,OPEN,MDExOlB1bGxSZXF1ZXN0NTI0NTcxMjE4,MDEV-18280: Galera test failure on galera_split_brain and galera_kill_nochanges,https://github.com/MariaDB/server/pull/1706,2020-11-20T09:27:34Z,2020-11-21T04:18:18Z,,{'edges': []},1706,CONTRIBUTOR,mkaruza,,,9,5,4,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-11-20T09:27:43Z', 'updatedAt': '2020-11-20T09:27:43Z', 'url': 'https://github.com/MariaDB/server/pull/1706#issuecomment-731053387', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server
25,CLOSED,MDExOlB1bGxSZXF1ZXN0NTIzMjg2MjA3,MDEV-24097 node restart overlaps with earlier still ongoing SST process,https://github.com/MariaDB/server/pull/1705,2020-11-18T15:56:34Z,2020-12-08T06:22:26Z,2020-12-08T06:22:26Z,{'edges': []},1705,CONTRIBUTOR,sjaakola,,,0,8,1,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-12-08T06:22:26Z', 'updatedAt': '2020-12-08T06:22:26Z', 'url': 'https://github.com/MariaDB/server/pull/1705#issuecomment-740407191', 'author': {'login': 'janlindstrom'}}}]}",MariaDB,server
26,MERGED,MDExOlB1bGxSZXF1ZXN0NTIyMjk3NjA5,Fix suppression in MTR test galera_3nodes.inconsistency_shutdown,https://github.com/MariaDB/server/pull/1704,2020-11-17T10:19:53Z,2020-11-17T11:00:45Z,2020-11-17T11:00:45Z,{'edges': []},1704,CONTRIBUTOR,sciascid,{'login': 'janlindstrom'},{'oid': '694926a4f749f54f8a3d537e9ff77ad9e89f4dc3'},2,2,2,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-11-17T10:19:58Z', 'updatedAt': '2020-11-17T10:19:58Z', 'url': 'https://github.com/MariaDB/server/pull/1704#issuecomment-728833082', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server
27,CLOSED,MDExOlB1bGxSZXF1ZXN0NTIyMjM1MzYw,Make test galera_parallel_apply_3nodes deterministic,https://github.com/MariaDB/server/pull/1703,2020-11-17T08:33:48Z,2020-11-19T10:48:03Z,2020-11-19T10:48:02Z,{'edges': []},1703,CONTRIBUTOR,sciascid,,,6,57,2,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-11-17T08:33:54Z', 'updatedAt': '2020-11-17T08:33:54Z', 'url': 'https://github.com/MariaDB/server/pull/1703#issuecomment-728773668', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-11-19T10:48:02Z', 'updatedAt': '2020-11-19T10:48:02Z', 'url': 'https://github.com/MariaDB/server/pull/1703#issuecomment-730289269', 'author': {'login': 'janlindstrom'}}}]}",MariaDB,server
28,OPEN,MDExOlB1bGxSZXF1ZXN0NTIxNjg2MDQ1,My first Spanish translation,https://github.com/MariaDB/server/pull/1702,2020-11-16T14:07:50Z,2020-12-14T14:44:52Z,,{'edges': []},1702,FIRST_TIME_CONTRIBUTOR,jesusaplsoftware,,,607,1513,1,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-11-16T14:07:53Z', 'updatedAt': '2020-11-16T14:18:16Z', 'url': 'https://github.com/MariaDB/server/pull/1702#issuecomment-728077691', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-11-16T14:58:23Z', 'updatedAt': '2020-11-16T14:58:23Z', 'url': 'https://github.com/MariaDB/server/pull/1702#issuecomment-728115426', 'author': {'login': 'jesusaplsoftware'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-12-14T14:44:33Z', 'updatedAt': '2020-12-14T14:44:52Z', 'url': 'https://github.com/MariaDB/server/pull/1702#issuecomment-744487328', 'author': {'login': 'iangilfillan'}}}]}",MariaDB,server
29,MERGED,MDExOlB1bGxSZXF1ZXN0NTIxNTEyMzE5,Restore autoincrement offset in MTR test MDEV-24063,https://github.com/MariaDB/server/pull/1701,2020-11-16T08:52:00Z,2020-11-16T10:32:09Z,2020-11-16T10:32:09Z,{'edges': []},1701,CONTRIBUTOR,sciascid,{'login': 'janlindstrom'},{'oid': '1ae7809a7c87d914d92ad7e069000358c1fe5bfd'},0,8,2,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-11-16T08:52:19Z', 'updatedAt': '2020-11-16T08:52:19Z', 'url': 'https://github.com/MariaDB/server/pull/1701#issuecomment-727833586', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server
30,CLOSED,MDExOlB1bGxSZXF1ZXN0NTE3ODczNTc4,MDEV-24119 MDL BF-BF Conflict caused by TRUNCATE TABLE,https://github.com/MariaDB/server/pull/1700,2020-11-09T16:12:44Z,2020-11-18T08:56:25Z,2020-11-18T08:56:25Z,{'edges': []},1700,CONTRIBUTOR,sjaakola,,,99,713,9,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-11-18T08:56:25Z', 'updatedAt': '2020-11-18T08:56:25Z', 'url': 'https://github.com/MariaDB/server/pull/1700#issuecomment-729534595', 'author': {'login': 'janlindstrom'}}}]}",MariaDB,server
31,CLOSED,MDExOlB1bGxSZXF1ZXN0NTE3Nzk5MjYx,Update wsrep-lib,https://github.com/MariaDB/server/pull/1699,2020-11-09T14:22:49Z,2020-11-11T05:38:09Z,2020-11-11T05:38:09Z,{'edges': []},1699,CONTRIBUTOR,sciascid,,,6,34,3,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-11-09T14:22:56Z', 'updatedAt': '2020-11-09T14:22:56Z', 'url': 'https://github.com/MariaDB/server/pull/1699#issuecomment-724044198', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-11-11T05:38:08Z', 'updatedAt': '2020-11-11T05:38:08Z', 'url': 'https://github.com/MariaDB/server/pull/1699#issuecomment-725211414', 'author': {'login': 'janlindstrom'}}}]}",MariaDB,server
32,CLOSED,MDExOlB1bGxSZXF1ZXN0NTE0MDc1MjUz,Fix MTR test galera.galera_trigger,https://github.com/MariaDB/server/pull/1698,2020-11-02T13:53:38Z,2020-11-03T09:30:40Z,2020-11-03T09:30:40Z,{'edges': []},1698,CONTRIBUTOR,sciascid,,,28,28,2,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-11-02T13:53:43Z', 'updatedAt': '2020-11-02T13:53:43Z', 'url': 'https://github.com/MariaDB/server/pull/1698#issuecomment-720485664', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-11-03T09:30:40Z', 'updatedAt': '2020-11-03T09:30:40Z', 'url': 'https://github.com/MariaDB/server/pull/1698#issuecomment-721002999', 'author': {'login': 'janlindstrom'}}}]}",MariaDB,server
33,CLOSED,MDExOlB1bGxSZXF1ZXN0NTE0MDczNzg1,Record MTR test wsrep.variables,https://github.com/MariaDB/server/pull/1697,2020-11-02T13:51:06Z,2020-11-03T07:13:46Z,2020-11-03T07:13:46Z,{'edges': []},1697,CONTRIBUTOR,sciascid,,,0,2,1,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-11-02T13:51:14Z', 'updatedAt': '2020-11-02T13:51:14Z', 'url': 'https://github.com/MariaDB/server/pull/1697#issuecomment-720484390', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-11-03T07:13:46Z', 'updatedAt': '2020-11-03T07:13:46Z', 'url': 'https://github.com/MariaDB/server/pull/1697#issuecomment-720946342', 'author': {'login': 'janlindstrom'}}}]}",MariaDB,server
34,CLOSED,MDExOlB1bGxSZXF1ZXN0NTEzNTAyMzA4,MDEV-21842: auto_increment does not increment with compound primary k…,https://github.com/MariaDB/server/pull/1696,2020-10-31T21:51:29Z,2020-11-24T10:59:06Z,2020-11-24T07:40:11Z,{'edges': []},1696,CONTRIBUTOR,nayuta-yanagisawa,,,22,109,5,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-11-02T16:49:16Z', 'updatedAt': '2020-11-02T16:49:16Z', 'url': 'https://github.com/MariaDB/server/pull/1696#issuecomment-720591525', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-11-02T16:52:20Z', 'updatedAt': '2020-11-02T16:52:20Z', 'url': 'https://github.com/MariaDB/server/pull/1696#issuecomment-720593544', 'author': {'login': 'nayuta-yanagisawa'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-11-06T07:30:18Z', 'updatedAt': '2020-11-06T07:30:18Z', 'url': 'https://github.com/MariaDB/server/pull/1696#issuecomment-722925579', 'author': {'login': 'nayuta-yanagisawa'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-11-07T14:54:11Z', 'updatedAt': '2020-11-07T14:54:11Z', 'url': 'https://github.com/MariaDB/server/pull/1696#issuecomment-723455670', 'author': {'login': 'nayuta-yanagisawa'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-11-24T07:40:11Z', 'updatedAt': '2020-11-24T07:40:11Z', 'url': 'https://github.com/MariaDB/server/pull/1696#issuecomment-732715318', 'author': {'login': 'holyfoot'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-11-24T09:18:57Z', 'updatedAt': '2020-11-24T10:08:06Z', 'url': 'https://github.com/MariaDB/server/pull/1696#issuecomment-732765960', 'author': {'login': 'nayuta-yanagisawa'}}}]}",MariaDB,server
35,CLOSED,MDExOlB1bGxSZXF1ZXN0NTEzMDYyNzA1,MDEV-24063 Assertion during graceful shutdown with wsrep_on=OFF,https://github.com/MariaDB/server/pull/1695,2020-10-30T14:53:49Z,2020-11-04T07:30:24Z,2020-11-04T07:30:24Z,{'edges': []},1695,CONTRIBUTOR,sciascid,,,1,29,3,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-10-30T14:54:18Z', 'updatedAt': '2020-10-30T14:54:18Z', 'url': 'https://github.com/MariaDB/server/pull/1695#issuecomment-719600323', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-11-04T07:30:24Z', 'updatedAt': '2020-11-04T07:30:24Z', 'url': 'https://github.com/MariaDB/server/pull/1695#issuecomment-721561871', 'author': {'login': 'janlindstrom'}}}]}",MariaDB,server
36,CLOSED,MDExOlB1bGxSZXF1ZXN0NTEzMDU2NzMz,MDEV-23872 Crash in galera::TrxHandle::state(),https://github.com/MariaDB/server/pull/1694,2020-10-30T14:45:13Z,2020-11-03T12:07:59Z,2020-11-03T07:14:09Z,{'edges': []},1694,CONTRIBUTOR,temeo,,,0,20,1,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-10-30T14:45:18Z', 'updatedAt': '2020-10-30T14:45:18Z', 'url': 'https://github.com/MariaDB/server/pull/1694#issuecomment-719594924', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-11-03T07:14:09Z', 'updatedAt': '2020-11-03T07:14:09Z', 'url': 'https://github.com/MariaDB/server/pull/1694#issuecomment-720946503', 'author': {'login': 'janlindstrom'}}}]}",MariaDB,server
37,CLOSED,MDExOlB1bGxSZXF1ZXN0NTEyOTk0MTQz,MDEV-21577 MDL BF-BF conflict,https://github.com/MariaDB/server/pull/1693,2020-10-30T13:24:22Z,2020-11-03T17:45:54Z,2020-11-03T17:45:54Z,{'edges': []},1693,CONTRIBUTOR,sjaakola,,,35,495,8,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-11-03T17:45:53Z', 'updatedAt': '2020-11-03T17:45:53Z', 'url': 'https://github.com/MariaDB/server/pull/1693#issuecomment-721280717', 'author': {'login': 'janlindstrom'}}}]}",MariaDB,server
38,CLOSED,MDExOlB1bGxSZXF1ZXN0NTEyOTA0ODQw,[WIP] MDEV-21842: auto_increment does not increment with compound primary k…,https://github.com/MariaDB/server/pull/1692,2020-10-30T10:35:01Z,2020-10-31T21:51:59Z,2020-10-31T21:51:59Z,{'edges': [{'node': {'name': 'license-mca'}}]},1692,CONTRIBUTOR,nayuta-yanagisawa,,,15,103,3,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-10-31T04:04:07Z', 'updatedAt': '2020-10-31T04:04:07Z', 'url': 'https://github.com/MariaDB/server/pull/1692#issuecomment-719879795', 'author': {'login': 'nayuta-yanagisawa'}}}]}",MariaDB,server
39,CLOSED,MDExOlB1bGxSZXF1ZXN0NTEyMzE3MzI3,MDEV-23103 rpl.rpl_gtid_delete_domain failed in buildbot,https://github.com/MariaDB/server/pull/1691,2020-10-29T14:29:33Z,2020-10-30T12:58:55Z,2020-10-30T12:58:55Z,{'edges': [{'node': {'name': 'license-mca'}}]},1691,CONTRIBUTOR,forkfun,,,10,4,2,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-10-29T14:29:38Z', 'updatedAt': '2020-10-29T14:37:29Z', 'url': 'https://github.com/MariaDB/server/pull/1691#issuecomment-718790808', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-10-30T12:51:41Z', 'updatedAt': '2020-10-30T12:51:41Z', 'url': 'https://github.com/MariaDB/server/pull/1691#issuecomment-719534008', 'author': {'login': 'andrelkin'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-10-30T12:58:50Z', 'updatedAt': '2020-10-30T12:58:50Z', 'url': 'https://github.com/MariaDB/server/pull/1691#issuecomment-719537320', 'author': {'login': 'andrelkin'}}}]}",MariaDB,server
40,OPEN,MDExOlB1bGxSZXF1ZXN0NTExNzcyMzY0,Update description of mariadb-common package,https://github.com/MariaDB/server/pull/1690,2020-10-28T19:02:44Z,2020-10-30T09:05:08Z,,{'edges': []},1690,CONTRIBUTOR,an3l,,,2,2,1,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-10-28T19:02:49Z', 'updatedAt': '2020-10-28T19:16:45Z', 'url': 'https://github.com/MariaDB/server/pull/1690#issuecomment-718145096', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server
41,OPEN,MDExOlB1bGxSZXF1ZXN0NTExNDEyNTY4,MDEV-9905 Redolog for NVDIMM in MariaDB,https://github.com/MariaDB/server/pull/1689,2020-10-28T09:43:27Z,2020-11-19T15:05:49Z,,{'edges': [{'node': {'name': 'license-mca'}}]},1689,FIRST_TIME_CONTRIBUTOR,msunshinelxl,,,0,521,13,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-10-28T09:43:32Z', 'updatedAt': '2020-10-28T09:43:32Z', 'url': 'https://github.com/MariaDB/server/pull/1689#issuecomment-717817106', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-10-28T09:59:00Z', 'updatedAt': '2020-10-28T09:59:00Z', 'url': 'https://github.com/MariaDB/server/pull/1689#issuecomment-717825498', 'author': {'login': 'msunshinelxl'}}}]}",MariaDB,server
42,CLOSED,MDExOlB1bGxSZXF1ZXN0NTExMDk2Mjg1,MDEV-24040 Named pipe permission issue,https://github.com/MariaDB/server/pull/1688,2020-10-27T21:40:30Z,2020-10-27T21:44:26Z,2020-10-27T21:44:26Z,{'edges': []},1688,MEMBER,vaintroub,,,13,57,1,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-10-27T21:40:36Z', 'updatedAt': '2020-10-27T21:40:36Z', 'url': 'https://github.com/MariaDB/server/pull/1688#issuecomment-717556680', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server
43,CLOSED,MDExOlB1bGxSZXF1ZXN0NTEwMDE3NDE4,MDEV-22681 EXECUTE IMMEDIATE crashes server if wsrep is on.,https://github.com/MariaDB/server/pull/1687,2020-10-26T13:08:57Z,2020-10-28T12:27:36Z,2020-10-28T07:53:16Z,{'edges': []},1687,CONTRIBUTOR,temeo,,,0,29,4,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-10-26T13:09:02Z', 'updatedAt': '2020-10-26T13:09:02Z', 'url': 'https://github.com/MariaDB/server/pull/1687#issuecomment-716534790', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-10-28T07:53:16Z', 'updatedAt': '2020-10-28T07:53:16Z', 'url': 'https://github.com/MariaDB/server/pull/1687#issuecomment-717762852', 'author': {'login': 'janlindstrom'}}}]}",MariaDB,server
44,CLOSED,MDExOlB1bGxSZXF1ZXN0NTA5OTczMTgz,MDEV-23623 - Fix assertion in MTR test galera_sr.GCF-1051,https://github.com/MariaDB/server/pull/1686,2020-10-26T11:47:17Z,2020-10-28T04:52:01Z,2020-10-28T04:52:00Z,{'edges': []},1686,CONTRIBUTOR,sciascid,,,1,77,3,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-10-26T11:47:35Z', 'updatedAt': '2020-10-26T11:47:35Z', 'url': 'https://github.com/MariaDB/server/pull/1686#issuecomment-716496167', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-10-28T04:52:00Z', 'updatedAt': '2020-10-28T04:52:00Z', 'url': 'https://github.com/MariaDB/server/pull/1686#issuecomment-717693775', 'author': {'login': 'janlindstrom'}}}]}",MariaDB,server
